24.4279
50.0228
35.4427
32.3129
29.7905
43.2861
24.8354
37.4831
35.8904
33.0662
21.0647
24.1828
36.8166
43.0629
46.9881
33.1251
34.7807
25.8425
38.9409
27.3678
25.1529
27.6984
